entity_id,entity_type,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes,is_lexical_exception
ttn_012978,surname,female,Ирханова,Ирханова,Irxanova,Irkhanova,zags_2025,ev_0014236,active,surname,false
ttn_012981,given,male,Иршат,Иршат,Irshat,Irshat,zags_2025,ev_0004306,active,given,false
ttn_012984,surname,male,Иршатов,Иршатов,Irshatov,Irshatov,zags_2025,ev_0014237,active,surname,false
ttn_012985,surname,female,Иршатова,Иршатова,Irshatova,Irshatova,zags_2025,ev_0014238,active,surname,false
ttn_012990,surname,male,Исәнбаев,Исанбаев,Isanbaev,Isanbaev,zags_2025,ev_0014239,active,surname,false
ttn_012991,surname,female,Исәнбаева,Исанбаева,Isanbaeva,Isanbaeva,zags_2025,ev_0014240,active,surname,false
ttn_012994,given,male,Исәнбай,Исанбай,Isanbay,Isanbai,zags_2025,ev_0004309,active,given,false
ttn_012995,given,male,Исәнбәк,Исанбек,Isanbak,Isanbek,zags_2025,ev_0004312,active,given,false
ttn_012996,surname,male,Исәнбәков,Исанбеков,Isanbakov,Isanbekov,zags_2025,ev_0014241,active,surname,false
ttn_012997,surname,female,Исәнбәкова,Исанбекова,Isanbakova,Isanbekova,zags_2025,ev_0014242,active,surname,false
ttn_013000,given,male,Исәнбәт,Исанбет,Isanbat,Isanbet,zags_2025,ev_0004315,active,given,false
ttn_013001,surname,male,Исәнбәтов,Исанбетов,Isanbatov,Isanbetov,zags_2025,ev_0014243,active,surname,false
ttn_013002,surname,female,Исәнбәтова,Исанбетова,Isanbatova,Isanbetova,zags_2025,ev_0014244,active,surname,false
ttn_013005,given,male,Исәнбулат,Исанбулат,Isanbulat,Isanbulat,zags_2025,ev_0004318,active,given,false
ttn_013006,surname,male,Исәнбулатов,Исанбулатов,Isanbulatov,Isanbulatov,zags_2025,ev_0014245,active,surname,false
ttn_013007,surname,female,Исәнбулатова,Исанбулатова,Isanbulatova,Isanbulatova,zags_2025,ev_0014246,active,surname,false
ttn_013010,given,male,Исәнгали,Исангали,Isangali,Isangali,zags_2025,ev_0004321,active,given,false
ttn_013011,surname,male,Исәнгалиев,Исангалиев,Isangaliev,Isangaliev,zags_2025,ev_0014247,active,surname,false
ttn_013012,surname,female,Исәнгалиева,Исангалиева,Isangalieva,Isangalieva,zags_2025,ev_0014248,active,surname,false
ttn_013015,surname,male,Исәнгәрәев,Исангараев,Isangaraev,Isangaraev,zags_2025,ev_0014249,active,surname,false
ttn_013016,surname,female,Исәнгәрәева,Исангараева,Isangaraeva,Isangaraeva,zags_2025,ev_0014250,active,surname,false
ttn_013019,given,male,Исәнгәрәй,Исангарай,Isangaray,Isangarai,zags_2025,ev_0004324,active,given,false
ttn_013020,given,male,Исәнгол,Исангул,Isangol,Isangul,zags_2025,ev_0004327,active,given,false
ttn_013021,surname,male,Исәнголов,Исангулов,Isangolov,Isangulov,zags_2025,ev_0014251,active,surname,false
ttn_013022,surname,female,Исәнголова,Исангулова,Isangolova,Isangulova,zags_2025,ev_0014252,active,surname,false
ttn_013025,given,male,Исәндәүләт,Исандавлет,Isandaulat,Isandavlet,zags_2025,ev_0004330,active,given,false
ttn_013026,surname,male,Исәндәүләтов,Исандавлетов,Isandaulatov,Isandavletov,zags_2025,ev_0014253,active,surname,false
ttn_013027,surname,female,Исәндәүләтова,Исандавлетова,Isandaulatova,Isandavletova,zags_2025,ev_0014254,active,surname,false
ttn_013031,given,male,Исәнморат,Исанмурат,Isanmorat,Isanmurat,zags_2025,ev_0004333,active,given,false
ttn_013032,surname,male,Исәнморатов,Исанмуратов,Isanmoratov,Isanmuratov,zags_2025,ev_0014255,active,surname,false
ttn_013033,surname,female,Исәнморагова,Исанмуратова,Isanmoragova,Isanmuratova,zags_2025,ev_0014256,active,surname,false
ttn_013036,given,male,Исәнморза,Исанмурза,Isanmorza,Isanmurza,zags_2025,ev_0004336,active,given,false
ttn_013037,surname,male,Исәнморзин,Исанмурзин,Isanmorzin,Isanmurzin,zags_2025,ev_0014257,active,surname,false
ttn_013038,surname,female,Исәнморзина,Исанмурзина,Isanmorzina,Isanmurzina,zags_2025,ev_0014258,active,surname,false
ttn_013042,given,male,Исәнмөхәммәт,Исанмухаммет,Isanmoxammat,Isanmukhammet,zags_2025,ev_0004339,active,given,false
ttn_013043,surname,male,Исәнмөхәммәтов,Исанмухамметов,Isanmoxammatov,Isanmukhammetov,zags_2025,ev_0014259,active,surname,false
ttn_013044,surname,female,Исәнмөхәммәтова,Исанмухамметова,Isanmoxammatova,Isanmukhammetova,zags_2025,ev_0014260,active,surname,false
ttn_013047,given,male,Исбах,Исбах,Isbax,Isbakh,zags_2025,ev_0004342,active,given,false
ttn_013050,given,male,Исбахетдин,Исбахетдин,Isbaxetdin,Isbakhetdin,zags_2025,ev_0004345,active,given,false
ttn_013053,surname,male,Исбахетдинов,Исбахетдинов,Isbaxetdinov,Isbakhetdinov,zags_2025,ev_0014261,active,surname,false
ttn_013054,surname,female,Исбахетдинова,Исбахетдинова,Isbaxetdinova,Isbakhetdinova,zags_2025,ev_0014262,active,surname,false
ttn_013057,surname,male,Исбахов,Исбахов,Isbaxov,Isbakhov,zags_2025,ev_0014263,active,surname,false
ttn_013058,surname,female,Исбахова,Исбахова,Isbaxova,Isbakhova,zags_2025,ev_0014264,active,surname,false
ttn_013061,given,male,Искәндәр,Искандер,Iskandar,Iskander,zags_2025,ev_0004348,active,given,false
ttn_013062,given,male,Искәндәрбәк,Искандербек,Iskandarbak,Iskanderbek,zags_2025,ev_0004351,active,given,false
ttn_013063,surname,male,Искәндәрбәков,Искандербеков,Iskandarbakov,Iskanderbekov,zags_2025,ev_0014265,active,surname,false
ttn_013064,surname,female,Искәндәрбәкова,Искандербекова,Iskandarbakova,Iskanderbekova,zags_2025,ev_0014266,active,surname,false
